userName,score,at,content
Pengguna Google,5,2019-07-19 04:11:00,"Wah bagus banget ruang gurunya,terus di ruang guru ini banyak banget pelajaran yang mudah di mengerti. Gak akan bosen juga belajar disini karena fitur fitur barunya menarik >//< aplikasinya juga penuh warna jadi buat yang masih kecil gak akan suntuk buat baca gituuu"
Pengguna Google,4,2019-07-19 02:42:37,"alhamdulilah .... aplikasinya cukup membantu dalam belajar semua mata pelajaran baik ipa maupun ips,dan soal² nya cukup menantang ,tpi sayangnya masih ada kurangnya yaitu cara kerja sistem nya yang kadang masih bermasalah contohnya saja saat saya membuka topik soal ,dan saya coba kerjakan sampi selesai lalu saya kumpulkan tapi responnya mohon maaf sistemnya masih bermasalah ,jadi mohon diperbaiki agar pengguna bisa nyaman dalam mengunakan aplikasi ruang guru..."
Pengguna Google,5,2019-07-18 23:44:20,"sangat membantu , banyak fitur baru , banyak video animasi tentang pelajaran setelah video ada latihan soalnya ada juga soal un, usbn dan masih banyak lagi terima kasig ruang guru 🙏😊"
Pengguna Google,5,2019-07-18 16:14:35,"aplikasi nya udah bagus banget , dari ruang guru kita bisa belajar menjadi lebih mudah , penjelasan nya juga seru mudah di pahami karena ada animasi nya . mungkin untuk kedepannya bisa di tambah kan fitur yang lebih banyak lagi dan mengubah tampilan² agar tidak bosan ."
Pengguna Google,5,2019-07-18 14:57:33,"bagus banget kak pengajarannya, bisa belajar dimana aja, kapan aja, dan videonya juga menarik dengan bahasa yg ramah namun mudah dimengerti juga kumpulan soal yg mengasah ingatan saya. terimakasih ruangguru. maka belajar itu harus ingat...ruangguru~"
Pengguna Google,5,2019-07-18 13:07:56,Ruang guru merupakan aplikasi belajar yang paling menarik karna selain materinya mudah dipahami Ruang guru memberi animasi - animasi menarik yang bikin kita gk bosan buat belajar ditambah lagi durasi waktu yang singkat.
Pengguna Google,5,2019-07-18 12:50:45,Aplikasinya sudah semakin bagus dan lebih efektif. Tapi kasihan internet di Papua pengunungan tengah Jayawijaya ini agak kurang lancar. Truss ingin download aplikasinya agak susah. Apalagi ada teman saya juga ingin belajar dengan Ruang Guru. Tapi saya tetap kasih lima bintang walaupun belum menggunakan aplikasinya.
Pengguna Google,3,2019-07-17 11:43:42,"Aplikasinya menarik, videonya mudah dipahami, aplikasinya kayak game.. jadi pengen menang terus.. tambah pintar dengan ruang guru.. tingkatkan terus ya ruang guru, apps dan fiturnya.. jangan mahal-mahal juga biayanya.. kasih bintang 3 dulu yah.. nanti kalau udah lebih memuaskan saya tambah rate nya.."
Pengguna Google,5,2019-07-17 11:31:34,"Sangat bermanfaat sekali dulunya saya tidak pandai tentang bilangan kuadrat, setelah pakai ruangguru saya menjadi paham. pengajarnya asik, materinya mudah diserap otak, sukses terus ruangguru!"
Pengguna Google,5,2019-07-17 09:22:38,"The best online course ever 😊😊😊. Kedua ponakanku sudah pakai apps ini satu tahun lebih. Mereka jadi tidak ketergantungan meminta pengajaran pada saya, ttpi mereka mulai ketergantungan dengan sistem pembelajaran di ruangguru. Kakaknya diterima di SMA favorit surabaya dan adikknya masuk 10 besar paralel."
Pengguna Google,5,2019-07-16 10:38:50,Sangat berguna awalnya saya kira tak berguna setelah didownload ternyata latihannya sangat seru!! 😀👍 belajar saya pun jadi semangat!!! mumpung lagi diskon 50% jadi langsung langganan deh! perkalian saya pun jadi lancar dan penjumlahan bilangan negatif positif jadi lancar nilai saya pun jadi 90 100 80 THANK YOU RUANG GURU ☜☆☞
Pengguna Google,5,2019-07-16 10:27:28,"saya suka sama ruangguru karena sudah memudahkan dalam belajar dan membuat gak bosen jadi setiap belajar mesti selalu gembira dengan animasi nya cuma ada yang kurang menurut saya tapi saya akui sudah bagus mangkanya saya kasih bintang 5 yang kurang hanya masalah jaringan setelah selesai mengerjakaj soal kadang"" nilai hasilnya gak muncul gara"" gangguan jaringan padahal aku pakai wifi dan kartuku udah 4G kalau mau bisa harus di hapus dulu lalu di download lagi jadi menurut saya kurang efektif."
Pengguna Google,5,2019-07-16 01:54:02,"Aku sukaa banget sama ruangguru,.. Ga bosen belajar jadinya,. Tp, kk.. Diruang guru kan hanya ada sampai kls 12, tolong, bisa ga, mapel2nya di perbaharui sampai tingkat anak kuliah... Menurutku ini akan sangat membantu, apalagi materi anak kuliah ga mudah,. Semoga kalo ruangguru materinya bs mencapai mapel anak kuliah, mahasiswa... Itu akan sangat membantu... Trims"
Pengguna Google,5,2019-07-15 12:12:13,"Aplikasi Ruang Guru sangatlah bagus.Metode pembelajarannya sangatlah bagus,lengkap dan ada efek animasinya pula.Itulah yang membuat saya senang untuk belajar."
Pengguna Google,2,2019-07-14 13:32:04,"Sebenarnya ruangguru itu aplikasi yang bagus banget. Video pembelajarannya mudah dimengerti. Tapi sekarang saya mengalami masalah terkait ruangguru. Saya udah berlangganan ruangbelajar untuk kelas 9 K13 Revisi, tapi setelah saya memperbarui aplikasi ruangguru saya kok ruangbelajar yang saya perpanjang malah hilang? Tolong dibantu ya"
Pengguna Google,5,2019-07-14 13:08:09,"aku tuh anak IPA tapi pengen kuliah dijurusan soshum atau IPS, dan aku tuh tipe orang yang ga suka belajar lewat buku. kebetulan nonton tv dan liat kalau ruangguru lagi ngadain promo buat persiapan sbmptn+stan. video belajarnya tuh gampang dimengerti. fyi, jadwal tes sbmptnku itu satu bulan setelah berlangganan ruangguru. awalnya sempat pesimis ""apa bisa aku ngerti pelajaran ips dalam waktu sesingkat itu?"". dan ternyata aku bisa! alhamdulillah aku diterima di PTN pilihanku melalui jalur sbmptn😇"
Pengguna Google,2,2019-07-10 03:42:50,"Aplikasinya memang cukup bagus, namun ada hal yang membuat saya kecewa. Kenapa video materi yang didownload sangat berat kapasitas penyimpanannya. Sehingga HP saya keseringan kehabisan penyimpanan memori. Padahal saya ingin sekali mendownload semua video dalam satu mata pelajaran matematika kelas 12 IPA, karena saya gemar Matematika sehingga saya ingin memutar video tsb berulang - ulang. Kalau saya memutar secara online, sinyal juga selalu tidak stabil makanya saya download saja. Harap diperbaiki"
Pengguna Google,5,2019-07-09 14:12:15,"Aplikasi Ruangguru emang the best lah...langganan ataupun tidak sama sama bisa membantu kita. Walaupun tidak langganan kita dapat mengerjakan latihan topik soalnya, kan dapat mengasah otak juga. Apalagi kalau sudah langganan, luar biasa. Kelebihannya banyak sekali. Semoga Ruangguru lebih banyak lagi diminati oleh masyarakat Indonesia."
Pengguna Google,4,2019-07-07 13:12:49,"sejak banyak fitur fitur tambahan/upgrade, video yang di download offline jadi gak bisa berjalan lancar, ada yang tertera durasinya cuman 6 menit tapi pas di menit terakhir pemutaran ada tulisan 'kesalahan pemutaran video'... eeh giliran data nya dinyalain ternyata 12 menit, jadi ga efisien gitu kan, udah download offline tapi harus tetap nyalain data. Lalu kalau download offline kadang videonya belum ditonton tapi sudah ada ceklis 'telah ditonton'-nya, jadi gabisa dapetin coin sama XP."
Pengguna Google,5,2019-07-06 00:08:40,"ruangguru aplikasi bimbel yang keren banget jaman now lah, bikin kita tambah ngerti dalam pelajaran dan juga harga nya lebih murah dari bimbel konvensional, trus materinya lengkap ada latihan soal dan quiz yang bikin belajar kita tambah seru aplagi mau naikin level."
Pengguna Google,5,2019-07-02 14:05:35,"sangat membantu dalam bidang akademiku.. terimakasih RuangGuru 😊semua materi ada dan memiliki kurikulum yang lengkap..sesuai kurikulum yang kita pelajari..cara mengajar yang asik dan jelas tiap bahasannya.. keren lah, salut buat kak belva selaku ceo RG cara belajar yang saya suka, menarik tidak membosankan kan dengan fitur2 yang menarik."
Pengguna Google,4,2019-07-02 10:47:19,"menurut saya aplikasinya bagus, mantap sempat membantu saya belajar utbk selama sebulan, mungkin bisa lebih bagus bila pembahasan soal/materinya lebih mendalam, tambah video"" spesial tentang penurunan rumus , asal mula bagaimana bisa ada faktor van hoff , dll."
Pengguna Google,5,2019-07-02 04:27:31,"ruangguru aplikasi yang recommended buat pelajar indonesia, belajar lebih fleksibel bisa dilakukan kapanpun dan dimanapun, kontennya pun lengkap dan menarik, sudah tersedia video pemnelajaran yang sudah disertai animasi dan latihan latihan soal tutornya juga kece. terimakasih ruangguru 👍👍👍"
Pengguna Google,5,2019-07-02 04:23:04,"ruangguru aplikasi yang recommended banget buat pelajar jaman sekarang, belajar bisa kapanpun dan dimanapun dan kontennya asyik banget, videonya banyak animasi yang menarik jadi ngga bosen buat belajar dan tutornya pun jelas dalam menjelaskan materi. mantap ruangguru 👍👍"
Pengguna Google,5,2019-06-29 15:04:45,"Vidionya gampang bgt dipahami, tampilannya juga nggak ngebosenin, jd bikin makin semangat buat belajar. Trs dulu sebelum pake Ruangguru peringkat aku selalu masuk 10 terendah di kls, tp setelah aku pake Ruangguru Alhamdulillah aku bisa masuk 10 besar di kls. Thank you Ruangguru:))"
Pengguna Google,1,2019-06-29 04:34:37,"saya pakai aplikasi ini untuk belajar, kuota saya jadi sangat cepat habisnya, saya baru beli kuota 2 gb udah habis dan baru nonton 3 video pelajaran, tolong kalau bisa file videonya jangan dibuat terlalu besar, terima kasih :) (iya langganannya murah tapi keluar makin banyak uang untuk beli kuota sama aja mahalnya kalau begitu, kalau disuruh untuk Download video belajarnya, sama kuota cepat habis juga)"
Pengguna Google,5,2019-06-29 04:25:01,"aplikasi bimble terkeren yang pernah aku tau, dengan aplikasi ini adekku bisa mudah banget memahami materi , yg dulunya nilai matematika cuman dapat 70 sekarang bisa nilainya 95. terima kasih ruangguru"
Pengguna Google,5,2019-06-28 15:18:27,"Aplikasi bimbel yg keren bgtt dehhh.. recommended bgtt pokoknyaa buat anak muda jaman skrang yg pgen belajarnya lebih simpel lagi yaitu pake video beranimasi, latihan soal, dan ada raport nya lagi. Pokoknya bagusss bgtt dehhh nyesel kalo gak cobain 👌"
Pengguna Google,5,2019-06-28 15:14:14,"menurut pengalaman saya menggunakan aplikasi ini, materinya super lengkap dan dilengkapi video interaktif yang bikin kita jadi lebih paham konsepnya, memudahkan kita pelajar kekinian jadi enjoy dalam belajar. apik gais, recomended asli 👍👍👍"
Pengguna Google,5,2019-06-28 14:42:09,"Ruangguru keren banget, sangat membantu dlm proses belajar, materinya pun sangat mudah di pahami dan tentunya super fleksibel bisa belajar di manapun yg kita mau jd ga mesti harus bawa buku pelajaran lg kalo lg di luar rumah, tinggal klik ruangguru semua informasi bs kita dapatkan ❤"
Pengguna Google,5,2019-06-28 14:33:32,"Aplikasi ruangguru sangat efektif untuk membantu kendala belajar karena pembelajarannya sangat mudah dipahami dan sangat menarik, selain itu ada juga latihan soal dan pembahasannya diakhir misi juga ada rangkuman, terima kasih ruangguru 😍"
Pengguna Google,5,2019-06-28 13:15:48,"Media Pembelajaran yang sangat bagus sudah menggunakan teknologi, Materi yg di sampaikan jg menarik sehingga Mudah di pelajari dan di pahami, semoga bisa jadi aplikasi edukasi andalan kedepannya sukses ruangguru."
Pengguna Google,5,2019-06-28 11:42:42,"Aplikasi ruangguru ini sangat bagus dan sangat membantu siswa yang mengalami kendala dalam belajar, video belajar yang disajikan beranimasi, berdurasi tidak lama dan ada rangkuman infografis sehingga belajar menjadi mudah, tidak membosankan, dan menyenangkan."
Pengguna Google,5,2019-06-28 11:12:49,"Menurut saya, aplikasi ini bagus dan sangat membantu siswa yang kesulitan dalam memahami penyampaian pelajaran di sekolah,, video belajarnya sangat membantu, latihan soalnya banyak,, suka deh pokoknya.. belajar jadi ga bosen."
Pengguna Google,5,2019-06-28 10:16:46,"Aplikasi pendidikan paling keren, dapat rekomendasi dari teman sekolah dan temen main mobile legend. Media pembelajarannya interaktif banget dan mudah dipahami. Disini bisa belajar apa aja deh...Sukses selalu ruangguru! salam -sang gitaris dari lampung-"
Pengguna Google,3,2019-06-26 05:02:00,"gk ada pilihan resolusi yang di bawah 480p , buat yang di daerah kurang jangkauan signal. sering banget loading videonya, belajar jadi keganggu. saran saya di tambah lagi pilihan resolusi yang 360p atau dibawahnya. supaya bisa lebih lancar. tapi selain itu semuanya bagus dah..."
Pengguna Google,2,2019-06-21 16:45:56,"Bagus aplikasinya, sangat sangaaat membantu. Tapi bug dari aplikasi ini sendiri yang bisa membuat semangat belajar saya langsung hilang dan tergantikan rasa jengkel. kadang keluar sendiri, pokoknya nge-bug lah. Ini nih biasanya yang bikin rasa minat belajar saya jadi hilang semua, bikin jengkel!"
Pengguna Google,5,2019-06-21 02:02:54,"Aplikasi pendidikan yg sangat luar biasa 👍👍 video pembelajaran nya sangat mudah di mengerti soal soal nya,, sesuai dengan kurikulum di skolah pokoknya suka banget dehh... 😄😄 dan kuis untuk membuktikan kalau kita udah mengerti materi nya jga ada jdi kita tau kemampuan kita sampai dimna dan kalau jawaban kita salah ada jawaban dan pembahasan nya langsung loh teman teman yuk kita Download Ruang guru 😉😉"
Pengguna Google,5,2019-06-20 00:19:29,"Sangat bagus dan sangat bermanfaat untuk siswa dimanapun itu. Dengan metode pembelajaran yg bermacam-macam, juga terdapat solusi dan pembahasan yg mudah dan praktis, ada tutor jg yg bisa membantu menjelaskan hal-hal yg sulit dalam belajar siswa, itu lebih sangat membantu siswa dalam menyerap informasinya sih. Semoga Ruangguru makin lebih baik, terus maju dan terus bisa mengembangkan inovasi-inovasi baru, dan semoga siswa jg makin giat belajar dengan adanya ruangguru"
Pengguna Google,4,2019-06-16 10:37:14,"Aplikasi ini sebenarnya bagus, apalagi bagi kami yg bersekolah di desa yang jauh dari kota. Materi mirip seperti yg di sekolah. Tetapi hanya satu kendala pada aplikasi ini adalah resolusi video terlalu besar (480p dan 720p). Koneksi internet di desa saya hanya 3G yang terkadang sangat ""lelet"" untuk mengakses/membuka video di aplkasi. Saran saya tolong tambahkan resolusi video yg lebih kecil lagi (240p atau 360p)"
Pengguna Google,3,2019-06-16 08:28:50,"ruangguru sangat membantu dalam belajar, namun kadang ada beberapa materi yg tidak dijelaskan secara detail, dan ada video yg salah edit/gambar/tulisan tidak singkron dengan apa yang dijelaskan oleh gurunya, dan juga ada soal yg pembahasan dan jawabannya berbeda. dan juga saya kan berlangganan untuk stan, namun tidak disediakan soal2 usm pkn stan."
Pengguna Google,5,2019-06-14 08:58:55,"Keseluruhan aplikasi nya sangat sangat bagus dan memuaskan, tapi saran saya kak, tolong dong untuk video yang ingin didownload kualitas video nya rendah (min: 240p) biar ga terlalu nguras penyimpanan dan paket data, semoga jaya selalu, trims"
Pengguna Google,5,2019-06-05 15:07:45,"saya suka belajar diruang guru dan juga mudah banget dimengerti tapi saya perlu terus latihan soal untuk melatih kemampuan saya, cuman di ruang guru soalnya hanya 3 macam aja (mudah,sedang,susah) tiap babnya. kebetulan saya masih 8 smp, saya pengen bgt ruang guru banyak banyakin soal latihannya karna mnurut saya itu sangat penting, trimakasih ruang guru smoga pendapat saya dikabulkan"
Pengguna Google,3,2019-06-04 10:49:35,"Aplikasi sudah bagus, tapi menurut saya harus ditingkatkan lagi seperti materi kurnas yang banyak tidak ada. kalau bisa materinya ditambah seperti seni budaya, Prakarya, pjok, dan Tik"
Pengguna Google,3,2019-05-26 17:05:50,"penjelasan dalam video dengan soal yang diberikan terkadang tidak sesuai. mungkin karena pemateri dalam video bukanlah pembuat soal latihan. Dan kalau boleh menyarankan agar tampilan aplikasi rg lebih disesuaikan lagi dengan jenjang sekolah. karena menurut saya yang sudah kelas 11 sma, tampilan aplikasi terlalu kekanak-kanakan"
Pengguna Google,5,2019-05-26 07:50:58,"Keren banget ,aku suka banget belajar pake ruang guru. Di semester dua ini nilai mapel eksakta ku meningkat dan hampir dapat nilai sempurna,terutama biologi aku slalu dpat nilai sempurna!!! hanya saja bahasa inggrisku yang tidak meningkat ,Terima kasih ruang guru! 😍"
Pengguna Google,3,2019-05-14 14:47:54,"server sering DOWN alhasil video susah diakses dan buffering. videopun resolusi 480p dan 720p g ada opsi dibawah atau diatasnya lagi. pengoptimalan akses yang kurang, seperti masih banyaknya memakan kuota internet tidak seperti penyedia jasa serupa sebelah yang hemat kuota... tetapi sedikit terbantu dengan sistem download video jadi offline tapi file managingnya kacau juga.... terakhir pikirkan lagi untuk berlangganan, pastikan internetmu cepat dan kuota banyak/wifi."
Pengguna Google,3,2019-05-10 22:39:38,"Tolong dong koneksinya video dikit dikit macet buffering pas lagi diputer, terus ujung ujungnya gagal memuat video, padahal memori masih banyak dan pake wifi, streaming youtube lancar, jadi susah saya mau belajar untuk utbk tinggal beberapa jam lagi lama di buffering"
Pengguna Google,3,2019-05-08 06:12:45,"Membantu untuk memahami lebih dalam tentang materi yang diajarkan disekolah. Tapi setelah Apps nya di update kok jadi berhenti terus ya vidionya, pake wifi atau pake jaringan data juga tetep sama, kirain setelah di update bakal lebih mulus penggunaannya, kan keburu males lagi kalau vidionya error terus:("
Pengguna Google,4,2019-04-28 03:12:11,"emang bagus banget.. materi lengkap plus banyak latihan soal.. tapi saat saya mau belajar, buka videonya ngak lancar .. padahal jaringan H+ .. tolong dong agar videonya enggak macet macet lagi.. sy kasi 4 bintang dulu.. ntar kalo udah bagus saya tambah 5 bintang.. terimakasih 😊"
Pengguna Google,5,2019-04-27 07:44:03,"aplikasi rogu ini bagus banget dan membantu banget deh pokoknya! dulu sebelum aku daftar ROGU aku gk pernah dpt juara , Tp kini setelah aku mendaftar! bukan hanya dapet juara tp aku bahkan bisa ikut seleksi olimpiade tingkat kecamatan dan aku terpilih untuk mewakili SMA kecamatanku untuk olimpiade kimia tingkat kabupaten😊😊 . jadi aku saranin buat kalian yg masih ragu untuk mendaftar , segeralah mendaftar karna ini membantu banget terutama untuk orang yg males nulis kaya aku😜 By : pelajarmaluku"
Pengguna Google,2,2019-04-24 17:01:56,"jawaban ada yang tidak konsisten, ada beberapa tentor yang tidak menguasai materi dan penjelasannya rancu. Ada beberapa tutor terlalu meribetkan pembahasan dan tidak langsung ke inti. udah gitu pas ngerjain soal, optionya ga bisa digeser."
Pengguna Google,2,2019-04-24 06:12:12,"Membantu bgt dalam memahami pelajaran yg kurang dimengerti tapi masalah videonya tolong di perbaiki agar bisa digunakan dalam jenis jaringan apapun terutama wifi. Saya pakai wifi, pemutaran video pembelajarannya sangat terganggu krn selalu terhenti."
Pengguna Google,5,2019-04-22 13:15:59,"lumayan siih, tp ada video yg diulang 2 kali, tapi soalnya beda, aku jadi bingung. ada juga yg jawabannya ga kosisten. Tapi diluar itu, kakaknya enak ngejelasinnya, rasanya kyk punya guru privat. 😊😊 thank you ruangguru, animasinya juga bagus, ditambah lagi ada daily challenge yg bikin tambah semangat.😊😊😊😊"
Pengguna Google,5,2019-04-12 23:57:26,"Sangat membantu dan simpel sekali. Untuk masukannya terkadang pembahasan materi tidak sesuai dengan soal sehingga menyulitkan. Klau bisa singkatan"" rumusnya diperbanyak agar belajarnya lebih menyenangkan"
Pengguna Google,4,2019-04-07 07:21:39,"baguss dan cocok buat anak yang cara belajar nya melalui visual. karena di rg banyak animasi dan rangkuman materi yang menarik secara visual. Tapi ga tau kenapa akhir akhir ini pas aku buka aplikasinya, sering banget not responding. bikin ga mood belajar."
Pengguna Google,5,2019-04-06 09:45:11,"jujur ini aplikasi pesat banget perkembangannya mulai dari video, materi, soal latihan sampe user interfacenya semakin kesini semakin bagus, dulu sempat saya kasih ulasan negatif karena ya agak sulit untuk diakses dan sedikit membosankan, sebentar lagi akan dilaksanakan UTBK, saya bisa mengerjakan banyak latihan soal disini dan bisa belajar secara efektif, terima kasih ruangguru"
Pengguna Google,5,2019-04-05 06:06:25,"SUKA BANGET SAMA APLIKASI INI!!! Semenjak aku berlangganan di ruangguru, nilai ulangan dan rapotku naik. Biasanya setiap mau ulangan, aku sama temenku nonton video bareng, terus jawab soal bareng juga. Pokoknya kebantu banger deh! Terima kasih Ruangguru!!!"
Pengguna Google,2,2019-04-03 13:44:03,Mengapa Saat itu saya ingin Menonton Video Tiba tiba disuruh isi data untuk pendaftaran lebih lanjut tentang provinsi dan kabupaten saat saya tekan oke.. yang timbul malah masalah tidak bisa di tanggapi.. sampai berkali kali... setelah itu saya keluar.. dan menghapus datanya kembali dan login kembali.. malah bisa tpi saat mau nonton lagi malah timbul lagi tuh disuruh isi data.. sampai berkali kali...dimana mau kesalnya.. besok mau ulangan.. harap untuk ruang guru untuk menanggapinya lagi..
Pengguna Google,5,2019-04-03 03:55:46,"materinya mudah dimengeri,tutornya bagus-bagus dan harganya sangat membantu saya agar bisa JADI JUARA,tapi saat ini saya akan menghadapi tes utbk Sbmptn untuk masuk ke ptn favorit,untuk segala pembelajarannya saya ucapkan terimakasih untuk RUANG GURU 😁😁😁😇,oh ya saya lupa,untuk video pembelajarannya itu sering lelet,mohon di perbaiki lagi ya..."
Pengguna Google,5,2019-03-31 23:30:31,"Bagus banget aplikasinya. Videonya mudah untuk dipahami dan tidak membosankan. Ada beberapa hafalan jitu untuk mempermudah dalam mengingat. Ada vitur menarik seperti daily challenge ,roboguru , ruang bacs dan masih banyak lagi. Pokoknya bagus banget deh aplikasinya. Kalo nggak download pasti nyesel.Walaupun pernah error sih tapi berkat panduan kakak kakak bisa kembali lagi.Tapi tetep bagus"
Pengguna Google,5,2019-03-30 12:50:59,"Dengan adanya ruangguru ini ngebantu saya banget dalam belajar untuk menghadapi persiapan masuk PTN melalui jalur SBMPTN. Walaupun lagi padat2nya kegiatan di sekolah dan tipis banget waktu buat belajar tapi saya sangat terbantu dan senang dengan adanya ruangguru, karena membuat saya mudah mempelajari materi2nya. Terima kasih banyak ruangguru.... paling the best pokoknya....wkwkwk😅😆😘😍"
Pengguna Google,5,2019-03-29 03:58:55,"bagus... sangat2 membantu untuk belajar, materi juga banyak apalagi ditambah dgn bank2 soal. saya kelas 12 yg sebentar lg menghadapi UN sangat terbantu dgn aplikasi ini. mulai berlangganan awal semester kelas 12 lalu setelah itu saya mendapatkan ranking 4 di semester ke 5 biasanya hanya ranking 10 keatas 😊 terimakasih ruangguru! mudah2an aplikasinya trs berkembang lebih bagus lagi dari iniii!😊"
Pengguna Google,5,2019-03-27 01:46:59,"berkat ruang guru, saya yang awalnya tidak terlalu menyukai fisika, menjadi lumayan suka dengan fisika, sehingga niat saya untuk meningkatkan nilai , tidak cepat pudar karna ada bimbingan dari aplikasi ini.terima kasih :)"
Pengguna Google,5,2019-03-21 19:56:48,"App nya bagus banget. Saya paling suka sama fitur ruangbaca karena artikel-artikelnya menambah wawasan, tapi ada baiknya di fitur ruangbaca bisa ditambahin bookmark atau histori kek yang di chrome gitu, agar saat artikelnya mau dibaca lagi nggak perlu repot-repot dicari lagi."
Pengguna Google,3,2019-03-20 12:20:12,"Awalnya aplikasinya sangat membantu.Tapi setelah beberapa lama ketika sy mau menonton vidio pembelajarannya,loading nya sangat lama tdk seperti biasanya Begitu juga ketika sy mau mendownload vidionya.Sampai baterai hp sy hampir habis karena nunggu vidionya mulai. Sy sangat yakin ini bukan karena masalah jaringan.Tolong kalau bisa di perbaiki lagi.🙏🙏🙏"
Pengguna Google,4,2019-03-17 14:12:32,"hai!akhir2 ini saya sering mendapat kendala jaringan sehingga proses belajar saya di Ruang Guru jadi sangat terganggu,apa lagi untuk kls 9 dan sudah akhir tahun pelajaran seperti ini,ujian2 harus saya hadapi namun saya memang merasa kurang siap untuk mengikusi ujian,uh,simulasi,ujian praktik,unbk,pas dll dan ternyata benar:nilai ulangan saya semuanya turun...saya tidak mau menyalahkan siapa2:)"
Pengguna Google,1,2019-03-16 13:01:36,"kelas saya 12 cuma jurusan saya itu akuntansi kenapa kok pemilihan jurusan akuntansi gak ada + contoh soal tidak masuk sama yang di pelajari saya di sekolahan..... kalau bisa Jurusan lebih detail lagi + contoh soal kalau bisa yang hampir sama dengan yang kita pelajari di masing"" kurikulum"
Pengguna Google,5,2019-03-15 06:57:08,"Haii, Saya memakai ruang guru pada semester kali ini, hasilnya memuaskan dan saya bisa lebih paham pada tiap materi yang dijelaskan dengan simpel, terstruktur, dan mudah dipahami, tetapi pada materi yang disampaikan sering terjadi kesalahan baik pengucapan seorng pematerinya dan penulisan dalam rangkuman, mungkin kedepannya bisa lebih diperbaiki terimakasih:)"
Pengguna Google,3,2019-03-11 22:38:54,"applikasinya lumayan sih, tp kenapa gk disediakan video mode offlinenya, yg ada cuman bebas kouta, akan lebih bagus kalau ada mode offlinenya jadi kita bisa belajar dimana aja, masa aku dirumah ada wifi, tp pas disekolah pengen belajar tp online, kan kita sudah bayar"
Pengguna Google,5,2019-03-01 07:16:27,"suka sama aplikasi ini, pelajaran jadih lebih mudah dipahami karena teknik belajar yang menurutku gak bosan. Tapi, kapan mata pelajaran lain bisa ada? Soalnya mau belajar Ppkn SMA,tapi gak ada. Semoga app ini semakin ditingkatkan dan ditambah juga dengan materi mata pelajaran baru di ruang belajar :)"
Pengguna Google,5,2019-02-28 10:53:21,"aplikasinya bagus banget,,cocok bgt buat pelajar yang kurang ngerti pelajaran disekolah,videonya beranimasi sehingga lebih menarik,materinya mudah dimengerti,belajar jadi lebih menyenangkan😊 Aplikasi yang bagus bgt buat para pelajar di Indonesia😍😘❤ Thx Ruang Guru❤❤"
Pengguna Google,4,2019-02-28 04:14:18,"aplikasi ini sangat membantu saya dengan belajar. Melalui ruang guru saya langsung paham apa yang di jelaskan diri setiap video yg sy buka dan saya sangat beruntung bisa masuk ruang guru krn, mulai sy kls 10 smk saya selalu dapat pringkat terendah dan sekarang saya bisa masuk pringkat 4 di kelas 😅😅😅"
Pengguna Google,5,2019-02-19 06:10:44,"Hai Rogu, cuma sekedar masukan. Waktu mengerjakan latihan topik, saya sudah yakin memencet jawaban point D. Namun pada akhir pembahasan jawaban saya berubah menjadi C. Dan akhirnya dpaat nilai yang tidak memuaskan. Terus juga tolong tambahkan fitur agar soal dapat di zoom, karena gak semua soal dapat dibaca. Tolong perbaiki lagi yaa 💛💛"
Pengguna Google,5,2019-02-18 12:41:45,"Terimah kasih ruangguru,nilai ku skarang naik drastis banget selalu jadi yang tertinggi dikelas!dulunya nggak suka fisika skrang jadi suka banget berkat ruangguru, video2 nya yg unik dan lucu bikin aku tambah semangat banget belajarnya,ada latihan soalnya plus pembahasannya juga,trimah kasih ruangguru:)"
Pengguna Google,4,2019-02-17 13:08:01,"Saya sangat menyayangkan ketika saya menggunakan fitur RoboGuru untuk membantu penyelesaian tugas saya. Awalnya foto yg saya ambil bagus (jelas), tapi stelah saya kirim trnyata kualitasnya sangat berubah, bahkan tulisannya hampir tidak trlihat. Selain itu, pembahasan soal yg diberikan pun kurang kurang sesuai dgn soal yg d berikan. Mohon d perbaiki, terima kasih."
Pengguna Google,1,2019-02-17 12:48:05,"materi yg sudah di download tdk bisa dibuka diluar aplikasi, sehingga tdk bs dipelajari tnpa jaringan intrnet, jaringan hrs stabil, boros kuota, sering loading sering update, latihan soal sedikit, icon tdk sesuai materi.. kecewa🙄"
Pengguna Google,5,2019-02-13 10:26:02,"terima kasih ruang guru, videonya mudah dicerna mengajarkan konsep dengan penyampaian yang gak berbelit belit dan juga bentuk videonya seperti animasi. selain itu pembahasan soalnya juga lengkap, tidak asal langsung ke point tapi dijelaskan terlebih dahulu itu si membantu sekali apalagi soal matematika. Dapatkan diskon untuk pembelian paket ruangbelajar dengan kode ARVIACRNHTC"
Pengguna Google,5,2019-02-12 10:09:58,"Ruangguru bagus banget.karena ada video,soal,pembahasan dan rangkuman yang memudahkan ku untuk belajar.apalagi ada kata jitu (hapalan jitu)yang memudahkan kita untuk mengingat...selain itu,nilaiku juga meningkat..Terimakasih Ruangguru"
